"id";"valid";"ref";"year";"species";"taxid";"taxon";"taxon_group";"family";"marker_type";"nb_markers";"sex";"crossing";"n_progeny";"n_meiosis";"linkage_map_length";"physical_length";"map_quality";"mapping_function";"accession";"link_genome";"ref_genome";"genome_size";"genome_Cvalue";"ploidy";"hcn";"original_map";"public_database";"ABH_data";"MapMaker_data";"link_data";"doi";"contact"
"Rosa_chinensis_HibrandSaintOyant2018";"FALSE";"HibrandSaintOyant";2018;"Rosa_chinensis";74649;"NA";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";562;2;7;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41477-018-0166-1";"NA"
"Cannabis_sativa_Laverty2018";"FALSE";"Laverty";2018;"Cannabis_sativa";3483;"NA";1;"Cannabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";817;2;10;"NA";"NA";"NA";"NA";"NA";"https://genome.cshlp.org/content/early/2018/11/07/gr.242594.118";"NA"
"Camelina_sativa_King2019";"TRUE";"King";2019;"Camelina_sativa";90675;"NA";1;"Brassicaceae";"SNP";1345;"sex-averaged";"RIL";189;"NA";2065;589200998;"NA";"kosambi";"GCF_000633955.1";"NA";"GCF_000633955.1_Cs";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s00122-019-03371-8";"NA"
"Camelina_sativa_Singh2015";"FALSE";"Singh";2015;"Camelina_sativa";90675;"NA";1;"Brassicaceae";"SNP";579;"sex-averaged";"NA";180;"NA";"1808.7";11036;"NA";"kosambi";"GCA_000633955.1";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-015-0224-6/MediaObjects/11032_2015_224_MOESM1_ESM.xlsx";"https://doi.org/10.1007/s11032-015-0224-6";"NA"
"Aegilops_tauschii_Yang2020";"FALSE";"Yang";2020;"Aegilops_tauschii";37682;"NA";4;"Poaceae";"NA";153;"sex-averaged";"NA";"NA";"NA";"62.72";2384847077;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0234882.s002";"https://doi.org/10.1371/journal.pone.0234882";"NA"
"Aegilops_speltoides_Zhang2018";"FALSE";"Zhang";2018;"Aegilops_speltoides";4573;"NA";4;"Poaceae";"NA";1037;"NA";"NA";"NA";"NA";"185.6661";801222223;"NA";"NA";"NA";"NA";"NA";"NA";5037;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-018-3160-0/MediaObjects/122_2018_3160_MOESM4_ESM.xlsx";"https://doi.org/10.1007/s00122-018-3160-0";"NA"
"Aegilops_umbellulata_Edae2016";"FALSE";"Edae";2016;"Aegilops_umbellulata";4491;"NA";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";4939;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-3370-2/MediaObjects/12864_2016_3370_MOESM1_ESM.xlsx";"https://doi.org/10.1186/s12864-016-3370-2";"NA"
"Aegilops_speltoides_Zhang2020";"TRUE";"Zhang";2020;"Aegilops_speltoides";4573;"NA";4;"Poaceae";"NA";541;"NA";"NA";"NA";"NA";"188.6391";763311995;"NA";"NA";"GCA_000347335.2";"NA";"NA";"NA";5037;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-020-03680-3/MediaObjects/122_2020_3680_MOESM2_ESM.xlsx";"https://doi.org/10.1007/s00122-020-03680-3";"NA"
"Eucalyptus_grandis_Bertholome2015";"TRUE";"Bartholome";2015;"Eucalyptus_grandis";71139;"NA";1;"Myrtaceae";"SNP";1846;"sex-averaged";"NA";1025;"NA";"821.95";609577543;"NA";"haldane";"Egrandis_297_v2.0";"NA";"NA";"NA";611;2;11;"NA";"NA";"NA";"NA";"NA";"https://nph.onlinelibrary.wiley.com/doi/full/10.1111/nph.13150";"NA"
"Ginkgo_biloba_Liu2017";"FALSE";"Liu";2017;"Ginkgo_biloba";3311;"Gymnosperm";3;"Ginkgoaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/263999_supplementary-materials_datasheets_1_xlsx/octet-stream/Data%20Sheet%201.XLSX/1/263999";"https://doi.org/10.3389/fpls.2017.01041";"NA"
"Prunus_avium_Peace2012";"FALSE";"Peace";2012;"Prunus_avium";42229;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";342;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"Juglans_regia_Luo2015";"TRUE";"Luo";2015;"Juglans_regia";51240;"Angiosperm";1;"Juglandaceae";"SNP";1525;"sex-averaged";"F1";425;"NA";"1058.693";720894976;"NA";"kosambi";"NA";"NA";"NA";"NA";606;"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-015-1906-5/MediaObjects/12864_2015_1906_MOESM1_ESM.xlsx";"https://doi.org/10.1186/s12864-015-1906-5";"NA"
"NA";"FALSE";"Mallikarjuna";2019;"Juglans_regia";51240;"Angiosperm";1;"Juglandaceae";"NA";2220;"sex-averaged";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";606;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1111/pbr.12703";"NA"
"Cucurbita_pepo_Xiang2018";"FALSE";"Xiang";2018;"Cucurbita_pepo";3663;"Angiosperm";1;"Cucurbitaceae";"NA";623;"sex-averaged";"NA";"NA";"NA";10461;173877959;"NA";"NA";"NA";"NA";"NA";"NA";538;"NA";"NA";"NA";"NA";"NA";"NA";"https://www.mdpi.com/1422-0067/19/10/3140/s1";"https://doi.org/10.3390/ijms19103140";"NA"
"Cucurbita_maxima_Wang2020";"TRUE";"Wang";2020;"Cucurbita_maxima";3661;"Angiosperm";1;"Cucurbitaceae";"NA";8406;"sex-averaged";"F2";100;"NA";"3376.885";206074521;"NA";"kosambi";"Cmaxima_v1.1";"NA";"Cmaxima_v1.1";"NA";450;"NA";"NA";"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/478251_supplementary-materials_tables_6_xls/octet-stream/Table%206.XLS/1/478251";"https://doi.org/10.3389/fpls.2019.01782";"NA"
"Prunus_avium_Shirasawa2017";"FALSE";"Shirasawa";2017;"Prunus_avium";42229;"Angiosperm";1;"Rosaceae";"SNP";2382;"sex-averaged";"F1";562;"NA";"1144.41";224347680;"NA";"haldane";"GCA_002207925.1";"NA";"PAV_r1.0";"NA";342;"NA";"NA";"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/24/5/10.1093_dnares_dsx020/2/dsx020_supp_sweetcherrygenome-supplementarytables.xlsx?Expires=1607357760&Signature=3yGXG~PId1pibnZHqaU38cn03BFLEmZnLto~jkxk6agfQfe-8~j3JEGtZeMR1H6BlDSkiQMND9eVkUIpY0yioPLe-VhZ0TSHaJyyrzG~gCuDr3Nhm9be6lH1fMJvI~bKkvv6prqHJ3cGoVGsTsllXVTNWhl42NxtfCys7h4qmKkz7ZmGa2cD5hww53ROr9jijUsWIcdNmxvGmSdn1t4BxPEA8H9sTT10X1H6I7vdHPwsCUjRb688cxlU1nevzHHsWHKGgwOD-hzs61FcKA6DsPr1Kd0RVBRhXM6gEjPilxQt0hOSfvufDydb90~KWJv2GcVZsarmXebOOobe3zA5zg__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsx020";"NA"
"Triticum_durum_Avni2014";"FALSE";"Avni";2014;"Triticum_durum";4571;"Angiosperm";4;"Poaceae";"NA";"NA";"sex-averaged";"RIL";140;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";12377;4;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-014-0176-2/MediaObjects/11032_2014_176_MOESM6_ESM.csv";"https://doi.org/10.1007/s11032-014-0176-2";"NA"
"Vitis_vinifera_Zhu2018";"FALSE";"Zhu";2018;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"SNP";70061;"sex-averaged";"F1";176;"NA";"3014.4568586";425893627;"NA";"kosambi";"GCA_000003745.2";"NA";"PN40024";"NA";416;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-018-1575-z/MediaObjects/12870_2018_1575_MOESM4_ESM.xls";"https://doi.org/10.1186/s12870-018-1575-z";"NA"
"Pisum_fulvum_Barilli2018";"FALSE";"Barilli";2018;"Pisum_fulvum";51020;"Angiosperm";1;"Fabaceae";"SNP-SSR";12060;"sex-averaged";"F7";84;"NA";"2377.1854";3232966464;"NA";"kosambi";"Pisum_sativum_v1a";"NA";"Pisum_sativum_v1a";"NA";4597;2;7;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/317519_supplementary-materials_tables_1_xls/octet-stream/Table%201.XLS/1/317519";"https://doi.org/10.3389/fpls.2018.00167";"NA"
"Camellia_sinensis_Xu2018";"TRUE";"Xu";2018;"Camellia_sinensis";4442;"Angiosperm";1;"Theaceae";"SNP";"NA";"sex-averaged";"F1";327;"NA";"NA";"NA";"NA";"kosambi";"GCA_013676235.1";"NA";"HZAU_G240_1.0";"NA";3817;2;15;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-018-5291-8/MediaObjects/12864_2018_5291_MOESM7_ESM.xlsx";"https://doi.org/10.1186/s12864-018-5291-8";"NA"
"Camellia_sinensis_Xu2018F";"FALSE";"Xu";2018;"Camellia_sinensis";4442;"Angiosperm";1;"Theaceae";"SNP";"NA";"female";"F1";327;"NA";"NA";"NA";"NA";"kosambi";"GCA_013676235.1";"NA";"HZAU_G240_1.0";"NA";3817;2;15;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-018-5291-8/MediaObjects/12864_2018_5291_MOESM7_ESM.xlsx";"https://doi.org/10.1186/s12864-018-5291-8";"NA"
"Camellia_sinensis_Xu2018M";"FALSE";"Xu";2018;"Camellia_sinensis";4442;"Angiosperm";1;"Theaceae";"SNP";"NA";"male";"F1";327;"NA";"NA";"NA";"NA";"kosambi";"GCA_013676235.1";"NA";"HZAU_G240_1.0";"NA";3817;2;15;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-018-5291-8/MediaObjects/12864_2018_5291_MOESM7_ESM.xlsx";"https://doi.org/10.1186/s12864-018-5291-8";"NA"
"Sesamum_indicum_Zhang2013M";"FALSE";"Zhang";2013;"Sesamum_indicum";"NA";"NA";"NA";"NA";"SNP";"NA";"male";"F2";107;"NA";"NA";"NA";"NA";"kosambi";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-13-141/MediaObjects/12870_2013_1365_MOESM2_ESM.xlsx";"https://doi.org/10.1186/1471-2229-13-141";"NA"
"Sesamum_indicum_Zhang2013F";"FALSE";"Zhang";2013;"Sesamum_indicum";"NA";"NA";"NA";"NA";"SNP";"NA";"female";"F2";107;"NA";"NA";"NA";"NA";"kosambi";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-13-141/MediaObjects/12870_2013_1365_MOESM2_ESM.xlsx";"https://doi.org/10.1186/1471-2229-13-141";"NA"
"Setaria_italica_Liu2020";"FALSE";"Liu";2020;"Setaria_italica";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-020-6553-9";"NA"
