set	mkr	map	phys	gen	vld
Manihot_esculenta_ICGMC2015	s09702:415912	2	6114475	51.91	TRUE
Manihot_esculenta_ICGMC2015	s09702:428880	2	6127443	51.71	TRUE
Manihot_esculenta_ICGMC2015	s02936:10370	2	6139986	52.46	TRUE
Manihot_esculenta_ICGMC2015	s02936:10400	2	6140016	45.25	TRUE
Manihot_esculenta_ICGMC2015	s02936:36644	2	6166260	45.25	TRUE
Manihot_esculenta_ICGMC2015	s02936:52072	2	6181688	50.04	TRUE
Manihot_esculenta_ICGMC2015	s02936:76681	2	6206297	50.99	TRUE
Manihot_esculenta_ICGMC2015	s02936:78601	2	6208217	50.99	TRUE
Manihot_esculenta_ICGMC2015	s02936:78868	2	6208484	50.99	TRUE
Manihot_esculenta_ICGMC2015	s02936:98969	2	6228585	50.99	TRUE
Manihot_esculenta_ICGMC2015	s02936:101927	2	6231543	51.71	TRUE
Manihot_esculenta_ICGMC2015	s02936:122531	2	6252147	51.71	TRUE
Manihot_esculenta_ICGMC2015	s02936:122775	2	6252391	51.71	TRUE
Manihot_esculenta_ICGMC2015	s02936:123855	2	6253471	51.71	TRUE
Manihot_esculenta_ICGMC2015	s02936:124252	2	6253868	47.09	TRUE
Manihot_esculenta_ICGMC2015	s11960:191399	2	6300250	54.34	TRUE
Manihot_esculenta_ICGMC2015	s11960:191348	2	6300301	52.46	TRUE
Manihot_esculenta_ICGMC2015	s11960:173032	2	6318617	52.25	TRUE
Manihot_esculenta_ICGMC2015	s11960:153660	2	6337989	52.88	TRUE
Manihot_esculenta_ICGMC2015	s11960:153612	2	6338037	49.11	TRUE
Manihot_esculenta_ICGMC2015	s11960:146959	2	6344690	53.33	TRUE
Manihot_esculenta_ICGMC2015	s11960:136230	2	6355419	53.33	TRUE
Manihot_esculenta_ICGMC2015	s11960:125755	2	6365894	53.33	TRUE
Manihot_esculenta_ICGMC2015	s11960:115379	2	6376270	53.33	TRUE
Manihot_esculenta_ICGMC2015	s11960:65390	2	6426259	53.06	TRUE
Manihot_esculenta_ICGMC2015	s06512:129045	2	6621693	52.98	TRUE
Manihot_esculenta_ICGMC2015	s06512:132315	2	6624963	53.88	TRUE
Manihot_esculenta_ICGMC2015	s06512:153295	2	6645943	52.98	TRUE
Manihot_esculenta_ICGMC2015	s06512:214847	2	6707495	52.98	TRUE
Manihot_esculenta_ICGMC2015	s06512:220086	2	6712734	53.88	TRUE
Manihot_esculenta_ICGMC2015	s06512:226718	2	6719366	57.78	TRUE
Manihot_esculenta_ICGMC2015	s06512:265108	2	6757756	52.98	TRUE
Manihot_esculenta_ICGMC2015	s06512:280849	2	6773497	54.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:361814	2	6854462	55.19	TRUE
Manihot_esculenta_ICGMC2015	s06512:371779	2	6864427	54.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:413605	2	6906253	55.63	TRUE
Manihot_esculenta_ICGMC2015	s06512:413642	2	6906290	55.63	TRUE
Manihot_esculenta_ICGMC2015	s06512:453009	2	6945657	56.31	TRUE
Manihot_esculenta_ICGMC2015	s06512:453032	2	6945680	56.31	TRUE
Manihot_esculenta_ICGMC2015	s06512:453449	2	6946097	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:472672	2	6965320	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:472673	2	6965321	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:472946	2	6965594	56.31	TRUE
Manihot_esculenta_ICGMC2015	s06512:493689	2	6986337	54.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:494021	2	6986669	54.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:504397	2	6997045	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:504419	2	6997067	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:504672	2	6997320	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:555824	2	7048472	55.85	TRUE
Manihot_esculenta_ICGMC2015	s06512:555838	2	7048486	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:556123	2	7048771	55.21	TRUE
Manihot_esculenta_ICGMC2015	s06512:582309	2	7074957	55.85	TRUE
Manihot_esculenta_ICGMC2015	s06512:582314	2	7074962	55.85	TRUE
Manihot_esculenta_ICGMC2015	s06512:638601	2	7131249	56.65	TRUE
Manihot_esculenta_ICGMC2015	s06512:687830	2	7180478	55.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:687841	2	7180489	55.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:806603	2	7299251	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:883847	2	7376495	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:884195	2	7376843	51.61	TRUE
Manihot_esculenta_ICGMC2015	s06512:929045	2	7421693	60.44	TRUE
Manihot_esculenta_ICGMC2015	s06512:933040	2	7425688	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:948479	2	7441127	58.64	TRUE
Manihot_esculenta_ICGMC2015	s06512:948507	2	7441155	58.64	TRUE
Manihot_esculenta_ICGMC2015	s06512:956785	2	7449433	59.92	TRUE
Manihot_esculenta_ICGMC2015	s06512:958787	2	7451435	59.92	TRUE
Manihot_esculenta_ICGMC2015	s06512:959076	2	7451724	59.92	TRUE
Manihot_esculenta_ICGMC2015	s06512:968652	2	7461300	56.65	TRUE
Manihot_esculenta_ICGMC2015	s06512:972506	2	7465154	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:995616	2	7488264	59.92	TRUE
Manihot_esculenta_ICGMC2015	s06512:1000525	2	7493173	59.92	TRUE
Manihot_esculenta_ICGMC2015	s06512:1000526	2	7493174	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1000783	2	7493431	60.44	TRUE
Manihot_esculenta_ICGMC2015	s06512:1029380	2	7522028	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1029405	2	7522053	58.95	TRUE
Manihot_esculenta_ICGMC2015	s06512:1029416	2	7522064	58.95	TRUE
Manihot_esculenta_ICGMC2015	s06512:1035122	2	7527770	58.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1037851	2	7530499	59.92	TRUE
Manihot_esculenta_ICGMC2015	s06512:1037854	2	7530502	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1037859	2	7530507	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1037862	2	7530510	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1037961	2	7530609	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1039813	2	7532461	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1039826	2	7532474	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1063401	2	7556049	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1063782	2	7556430	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1068860	2	7561508	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1079618	2	7572266	59.39	TRUE
Manihot_esculenta_ICGMC2015	s06512:1079661	2	7572309	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1079667	2	7572315	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1106211	2	7598859	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1106586	2	7599234	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1142327	2	7634975	59.27	TRUE
Manihot_esculenta_ICGMC2015	s06512:1167615	2	7660263	60.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:1204395	2	7697043	60.44	TRUE
Manihot_esculenta_ICGMC2015	s06512:1209167	2	7701815	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1229173	2	7721821	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1229495	2	7722143	60.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:1229556	2	7722204	60.62	TRUE
Manihot_esculenta_ICGMC2015	s06512:1230314	2	7722962	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1252019	2	7744667	60.44	TRUE
Manihot_esculenta_ICGMC2015	s06512:1256756	2	7749404	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1256795	2	7749443	61.14	TRUE
Manihot_esculenta_ICGMC2015	s06512:1279554	2	7772202	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1279937	2	7772585	63.99	TRUE
Manihot_esculenta_ICGMC2015	s06512:1279991	2	7772639	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1312679	2	7805327	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1312719	2	7805367	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1312722	2	7805370	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1312739	2	7805387	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1312979	2	7805627	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1313023	2	7805671	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1353806	2	7846454	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1371652	2	7864300	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1371860	2	7864508	63.69	TRUE
Manihot_esculenta_ICGMC2015	s06512:1434157	2	7926805	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1444954	2	7937602	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1498618	2	7991266	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1503089	2	7995737	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1508523	2	8001171	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1526990	2	8019638	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1527007	2	8019655	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1534496	2	8027144	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1534569	2	8027217	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1537049	2	8029697	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1537050	2	8029698	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1537052	2	8029700	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1541699	2	8034347	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1542111	2	8034759	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1542122	2	8034770	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1542127	2	8034775	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1549134	2	8041782	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1569146	2	8061794	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1570808	2	8063456	63.96	TRUE
Manihot_esculenta_ICGMC2015	s06512:1572026	2	8064674	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1572037	2	8064685	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1572061	2	8064709	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1594267	2	8086915	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1598886	2	8091534	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1599097	2	8091745	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1599158	2	8091806	62.41	TRUE
Manihot_esculenta_ICGMC2015	s06512:1606702	2	8099350	62.57	TRUE
Manihot_esculenta_ICGMC2015	s06512:1607883	2	8100531	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1607895	2	8100543	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1608077	2	8100725	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1608095	2	8100743	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1608113	2	8100761	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1610069	2	8102717	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1619116	2	8111764	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1619406	2	8112054	62.57	TRUE
Manihot_esculenta_ICGMC2015	s06512:1619407	2	8112055	62.57	TRUE
Manihot_esculenta_ICGMC2015	s06512:1629060	2	8121708	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1641150	2	8133798	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1641633	2	8134281	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1661424	2	8154072	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1688235	2	8180883	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1703519	2	8196167	63.06	TRUE
Manihot_esculenta_ICGMC2015	s06512:1739355	2	8232003	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1739379	2	8232027	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1739394	2	8232042	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1740027	2	8232675	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1749961	2	8242609	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1751764	2	8244412	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1769367	2	8262015	62.67	TRUE
Manihot_esculenta_ICGMC2015	s06512:1787189	2	8279837	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:1787204	2	8279852	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:1790824	2	8283472	65.58	TRUE
Manihot_esculenta_ICGMC2015	s06512:1790836	2	8283484	65.58	TRUE
Manihot_esculenta_ICGMC2015	s06512:1790839	2	8283487	65.58	TRUE
Manihot_esculenta_ICGMC2015	s06512:1791910	2	8284558	64.72	TRUE
Manihot_esculenta_ICGMC2015	s06512:1794059	2	8286707	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:1799117	2	8291765	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:1799327	2	8291975	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:1842129	2	8334777	68.69	TRUE
Manihot_esculenta_ICGMC2015	s06512:1842131	2	8334779	68.69	TRUE
Manihot_esculenta_ICGMC2015	s06512:1875247	2	8367895	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06512:1886687	2	8379335	64.41	TRUE
Manihot_esculenta_ICGMC2015	s06512:1973142	2	8465790	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:1973412	2	8466060	69.97	TRUE
Manihot_esculenta_ICGMC2015	s06512:2015444	2	8508092	64.41	TRUE
Manihot_esculenta_ICGMC2015	s06512:2016476	2	8509124	74.06	TRUE
Manihot_esculenta_ICGMC2015	s06512:2027098	2	8519746	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:2027110	2	8519758	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:2037560	2	8530208	64.29	TRUE
Manihot_esculenta_ICGMC2015	s06512:2087506	2	8580154	64.41	TRUE
Manihot_esculenta_ICGMC2015	s06512:2104679	2	8597327	65.58	TRUE
Manihot_esculenta_ICGMC2015	s06512:2104898	2	8597546	64.72	TRUE
Manihot_esculenta_ICGMC2015	s06512:2104919	2	8597567	64.72	TRUE
Manihot_esculenta_ICGMC2015	s06512:2194453	2	8687101	73.1	TRUE
Manihot_esculenta_ICGMC2015	s06512:2202488	2	8695136	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06512:2250941	2	8743589	69.97	TRUE
Manihot_esculenta_ICGMC2015	s02989:4126	2	8757420	65.28	TRUE
Manihot_esculenta_ICGMC2015	s02989:4129	2	8757423	65.28	TRUE
Manihot_esculenta_ICGMC2015	s06916:10147	2	8773347	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:10898	2	8774098	65.76	TRUE
Manihot_esculenta_ICGMC2015	s06916:11146	2	8774346	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:280840	2	9044040	65.76	TRUE
Manihot_esculenta_ICGMC2015	s06916:280880	2	9044080	65.76	TRUE
Manihot_esculenta_ICGMC2015	s06916:280882	2	9044082	65.76	TRUE
Manihot_esculenta_ICGMC2015	s06916:303696	2	9066896	69.58	TRUE
Manihot_esculenta_ICGMC2015	s06916:303710	2	9066910	69.58	TRUE
Manihot_esculenta_ICGMC2015	s06916:322348	2	9085548	68.23	TRUE
Manihot_esculenta_ICGMC2015	s06916:322651	2	9085851	69.58	TRUE
Manihot_esculenta_ICGMC2015	s06916:344482	2	9107682	70.27	TRUE
Manihot_esculenta_ICGMC2015	s06916:344506	2	9107706	70.27	TRUE
Manihot_esculenta_ICGMC2015	s06916:432808	2	9196008	69.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:432813	2	9196013	69.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:432822	2	9196022	69.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:476550	2	9239750	70.27	TRUE
Manihot_esculenta_ICGMC2015	s06916:477103	2	9240303	70.87	TRUE
Manihot_esculenta_ICGMC2015	s06916:479840	2	9243040	70.87	TRUE
Manihot_esculenta_ICGMC2015	s06916:480687	2	9243887	68.68	TRUE
Manihot_esculenta_ICGMC2015	s06916:488159	2	9251359	70.87	TRUE
Manihot_esculenta_ICGMC2015	s06916:488371	2	9251571	70.87	TRUE
Manihot_esculenta_ICGMC2015	s06916:531193	2	9294393	70.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:531199	2	9294399	70.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:531277	2	9294477	70.87	TRUE
Manihot_esculenta_ICGMC2015	s06916:531888	2	9295088	69.73	TRUE
Manihot_esculenta_ICGMC2015	s06916:534118	2	9297318	69.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:545079	2	9308279	70.27	TRUE
Manihot_esculenta_ICGMC2015	s06916:545121	2	9308321	70.27	TRUE
Manihot_esculenta_ICGMC2015	s06916:565280	2	9328480	68.5	TRUE
Manihot_esculenta_ICGMC2015	s06916:577439	2	9340639	71.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:579737	2	9342937	69.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:622462	2	9385662	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:628237	2	9391437	71.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:638418	2	9401618	71.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:638671	2	9401871	73.8	TRUE
Manihot_esculenta_ICGMC2015	s06916:646452	2	9409652	71.21	TRUE
Manihot_esculenta_ICGMC2015	s06916:646480	2	9409680	71.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:646528	2	9409728	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:646893	2	9410093	71.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:677387	2	9440587	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:677612	2	9440812	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:746944	2	9510144	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:766263	2	9529463	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:766326	2	9529526	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:771611	2	9534811	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:771846	2	9535046	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:819107	2	9582307	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:819334	2	9582534	72.68	TRUE
Manihot_esculenta_ICGMC2015	s06916:854877	2	9618077	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:870897	2	9634097	67.47	TRUE
Manihot_esculenta_ICGMC2015	s06916:910138	2	9673338	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:910152	2	9673352	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:910173	2	9673373	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:919219	2	9682419	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:919220	2	9682420	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:941566	2	9704766	72.37	TRUE
Manihot_esculenta_ICGMC2015	s06916:941814	2	9705014	72.37	TRUE
Manihot_esculenta_ICGMC2015	s06916:967691	2	9730891	76.34	TRUE
Manihot_esculenta_ICGMC2015	s06916:967715	2	9730915	76.34	TRUE
Manihot_esculenta_ICGMC2015	s06916:967780	2	9730980	76.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:968049	2	9731249	76.34	TRUE
Manihot_esculenta_ICGMC2015	s06916:1052440	2	9815640	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:1052451	2	9815651	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:1060283	2	9823483	73.28	TRUE
Manihot_esculenta_ICGMC2015	s06916:1061057	2	9824257	73.1	TRUE
Manihot_esculenta_ICGMC2015	s06916:1074297	2	9837497	73.75	TRUE
Manihot_esculenta_ICGMC2015	s06916:1088831	2	9852031	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:1089084	2	9852284	73.28	TRUE
Manihot_esculenta_ICGMC2015	s06916:1191789	2	9954989	87.16	TRUE
Manihot_esculenta_ICGMC2015	s06916:1205478	2	9968678	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:1205479	2	9968679	72.72	TRUE
Manihot_esculenta_ICGMC2015	s06916:1205490	2	9968690	73.48	TRUE
Manihot_esculenta_ICGMC2015	s06916:1205893	2	9969093	74.96	TRUE
Manihot_esculenta_ICGMC2015	s06916:1205944	2	9969144	73.28	TRUE
Manihot_esculenta_ICGMC2015	s06916:1205986	2	9969186	75.58	TRUE
Manihot_esculenta_ICGMC2015	s06916:1206193	2	9969393	74.96	TRUE
Manihot_esculenta_ICGMC2015	s06916:1208950	2	9972150	71.98	TRUE
Manihot_esculenta_ICGMC2015	s06916:1287786	2	10050986	73.28	TRUE
Manihot_esculenta_ICGMC2015	s06916:1316252	2	10079452	73.04	TRUE
Manihot_esculenta_ICGMC2015	s06916:1316265	2	10079465	73.04	TRUE
Manihot_esculenta_ICGMC2015	s06916:1316700	2	10079900	75.33	TRUE
Manihot_esculenta_ICGMC2015	s06916:1316715	2	10079915	75.33	TRUE
Manihot_esculenta_ICGMC2015	s06916:1329885	2	10093085	75.33	TRUE
Manihot_esculenta_ICGMC2015	s06916:1329919	2	10093119	75.33	TRUE
Manihot_esculenta_ICGMC2015	s06916:1345607	2	10108807	75.47	TRUE
Manihot_esculenta_ICGMC2015	s06916:1345627	2	10108827	75.47	TRUE
Manihot_esculenta_ICGMC2015	s06916:1348509	2	10111709	75.58	TRUE
Manihot_esculenta_ICGMC2015	s06916:1353156	2	10116356	73.91	TRUE
Manihot_esculenta_ICGMC2015	s06916:1353443	2	10116643	76.28	TRUE
Manihot_esculenta_ICGMC2015	s06916:1358560	2	10121760	76.59	TRUE
Manihot_esculenta_ICGMC2015	s06916:1395459	2	10158659	73.89	TRUE
Manihot_esculenta_ICGMC2015	s06916:1508477	2	10271677	77.31	TRUE
Manihot_esculenta_ICGMC2015	s06916:1508705	2	10271905	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:1617213	2	10380413	74.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:1635178	2	10398378	74.97	TRUE
Manihot_esculenta_ICGMC2015	s06916:1678714	2	10441914	77.85	TRUE
Manihot_esculenta_ICGMC2015	s06916:1678976	2	10442176	77.85	TRUE
Manihot_esculenta_ICGMC2015	s06916:1689094	2	10452294	71.94	TRUE
Manihot_esculenta_ICGMC2015	s06916:1744010	2	10507210	78.64	TRUE
Manihot_esculenta_ICGMC2015	s06916:1744033	2	10507233	78.64	TRUE
Manihot_esculenta_ICGMC2015	s06916:1745737	2	10508937	79.19	TRUE
Manihot_esculenta_ICGMC2015	s06916:1745748	2	10508948	79.19	TRUE
Manihot_esculenta_ICGMC2015	s06916:1746056	2	10509256	79.19	TRUE
Manihot_esculenta_ICGMC2015	s06916:1781176	2	10544376	77.78	TRUE
Manihot_esculenta_ICGMC2015	s06916:1781183	2	10544383	77.78	TRUE
Manihot_esculenta_ICGMC2015	s06916:1823597	2	10586797	77.78	TRUE
Manihot_esculenta_ICGMC2015	s06916:1831925	2	10595125	67.47	TRUE
Manihot_esculenta_ICGMC2015	s06916:1831955	2	10595155	66.13	TRUE
Manihot_esculenta_ICGMC2015	s06916:1837606	2	10600806	77.78	TRUE
Manihot_esculenta_ICGMC2015	s06916:1837607	2	10600807	77.78	TRUE
Manihot_esculenta_ICGMC2015	s06916:1861138	2	10624338	67.47	TRUE
Manihot_esculenta_ICGMC2015	s06916:1861157	2	10624357	67.77	TRUE
Manihot_esculenta_ICGMC2015	s06916:1861474	2	10624674	77.78	TRUE
Manihot_esculenta_ICGMC2015	s07027:497752	2	10709753	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:460842	2	10746663	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:460838	2	10746667	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:460829	2	10746676	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:458392	2	10749113	81.91	TRUE
Manihot_esculenta_ICGMC2015	s07027:457993	2	10749512	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:452296	2	10755209	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:452274	2	10755231	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:432386	2	10775119	81.21	TRUE
Manihot_esculenta_ICGMC2015	s07027:432188	2	10775317	81.21	TRUE
Manihot_esculenta_ICGMC2015	s07027:416954	2	10790551	77.44	TRUE
Manihot_esculenta_ICGMC2015	s07027:408671	2	10798834	81.82	TRUE
Manihot_esculenta_ICGMC2015	s07027:136407	2	11071098	84.07	TRUE
Manihot_esculenta_ICGMC2015	s07027:108419	2	11099086	79.71	TRUE
Manihot_esculenta_ICGMC2015	s07027:108400	2	11099105	79.71	TRUE
Manihot_esculenta_ICGMC2015	s07027:101253	2	11106252	84.56	TRUE
Manihot_esculenta_ICGMC2015	s07027:100980	2	11106525	88.34	TRUE
Manihot_esculenta_ICGMC2015	s07027:88228	2	11119277	82.16	TRUE
Manihot_esculenta_ICGMC2015	s07027:84171	2	11123334	84.56	TRUE
Manihot_esculenta_ICGMC2015	s07027:76810	2	11130695	84.56	TRUE
Manihot_esculenta_ICGMC2015	s07027:67255	2	11140250	84.87	TRUE
Manihot_esculenta_ICGMC2015	s07027:60098	2	11147407	84.6	TRUE
Manihot_esculenta_ICGMC2015	s07027:60079	2	11147426	84.6	TRUE
Manihot_esculenta_ICGMC2015	s07027:36802	2	11170703	80.41	TRUE
Manihot_esculenta_ICGMC2015	s07027:36783	2	11170722	80.41	TRUE
Manihot_esculenta_ICGMC2015	s07027:30258	2	11177247	85.22	TRUE
Manihot_esculenta_ICGMC2015	s07027:30198	2	11177307	85.22	TRUE
Manihot_esculenta_ICGMC2015	s07027:17980	2	11189525	85.05	TRUE
Manihot_esculenta_ICGMC2015	s07027:17939	2	11189566	85.05	TRUE
Manihot_esculenta_ICGMC2015	s07027:16909	2	11190596	86.82	TRUE
Manihot_esculenta_ICGMC2015	s04065:406887	2	11257745	85.05	TRUE
Manihot_esculenta_ICGMC2015	s04065:406885	2	11257747	85.05	TRUE
Manihot_esculenta_ICGMC2015	s04065:405646	2	11258986	84.29	TRUE
Manihot_esculenta_ICGMC2015	s04065:401109	2	11263523	85.05	TRUE
Manihot_esculenta_ICGMC2015	s04065:401107	2	11263525	85.05	TRUE
Manihot_esculenta_ICGMC2015	s04065:401079	2	11263553	85.05	TRUE
Manihot_esculenta_ICGMC2015	s04065:400891	2	11263741	82.59	TRUE
Manihot_esculenta_ICGMC2015	s04065:400869	2	11263763	82.59	TRUE
Manihot_esculenta_ICGMC2015	s04065:350053	2	11314579	81	TRUE
Manihot_esculenta_ICGMC2015	s04065:349659	2	11314973	86.68	TRUE
